0.141782;0
110.272;110.861
207.251;129.586
4.53705;103.264
192.11;95.4211
3.14251;105.002
110.385;110.454
143.609;129.373
144.144;130.662
144.616;132.096
144.472;132.911
143.969;133.678
142.889;134.746
141.919;135.552
141.597;135.815
141.195;136.093
140.992;136.21
140.54;136.294
139.862;136.516
138.669;136.493
137.21;136.676
136.794;136.655
135.652;136.491
135.446;136.433
135.133;136.259
134.652;135.951
134.153;135.529
133.561;134.89
133.282;134.603
132.893;133.486
132.609;132.571
132.407;131.958
132.089;131.374
131.882;130.972
131.475;130.313
131.298;130.076
131.06;129.668
0.886163;112.736
108.548;3.36012
2.11346;111.436
89.4522;36.9113
89.1783;36.1178
88.9181;35.6166
88.8254;35.2566
88.7815;34.9844
88.661;34.2141
88.5981;33.7326
88.428;32.7699
88.4165;32.1369
88.5277;31.4676
88.5224;30.9349
2.16397;105.796
2.10071;105.253
1.9755;104.852
1.90404;104.687
1.8214;104.553
1.74658;104.326
1.70133;103.854
1.70933;103.437
1.67516;103.124
1.65604;102.994
1.58104;102.568
1.56499;102.434
1.44546;101.997
1.32283;101.683
1.23954;101.291
1.0655;100.708
171.336;87.0914
170.924;86.3617
170.338;85.2146
169.993;84.026
169.757;82.9706
169.488;81.5465
169.466;81.1797
169.428;79.6815
168.94;78.2978
168.694;77.3949
168.295;76.1006
168.191;75.4437
168.094;75.0094
168.025;74.6757
167.999;74.5177
167.849;73.6521
167.801;73.3164
167.626;72.9098
167.408;72.2906
167.169;71.9036
166.917;71.4807
104.087;1.01588
105.29;110.067
103.112;108.977
102.763;108.142
102.532;106.677
52.8532;41.9477
52.799;41.6413
52.5447;40.7113
52.4729;40.4412
52.2634;39.8248
4.15211;103.07
4.13098;102.815
4.0419;102.411
3.99259;102.02
3.86981;101.609
3.80085;101.379
3.53192;100.833
3.32005;100.55
101.782;4.54087
23.3481;15.0562
22.9775;14.6081
22.437;13.7931
22.0102;12.1001
21.8937;11.2427
21.7892;9.93453
21.3787;8.57998
21.2369;8.12103
20.8027;6.97075
20.469;5.31681
20.4931;3.63617
20.6597;2.64209
20.7029;2.09691
20.7271;1.70305
20.7442;1.38288
20.8132;0.701516
20.9623;0.551904
20.6529;0.756238
20.8401;0.652411
21.2217;0.615697
21.5207;0.604673
21.9979;0.467088
22.8661;0.569383
0.976656;113.321
103.598;1.24174
109.223;110.153
1.63785;105.272
172.491;33.0132
3.33551;103.843
170.296;29.5104
75.0792;91.8186
112.349;109.111
112.848;108.619
113.801;107.713
114.119;107.328
3.59403;114.343
4.04336;114.022
4.54184;113.716
68.5662;37.2968
101.108;4.66905
101.578;4.46294
102.074;4.23511
4.4342;104.417
4.81168;104.215
4.9757;104.136
5.56784;103.806
5.91955;103.598
6.05707;103.479
6.47149;103.185
6.889;102.686
7.03181;102.498
7.19378;102.29
7.56938;101.711
7.80896;101.267
7.89593;101.14
8.01096;100.839
104.688;0.599931
105.156;0.698871
105.246;0.478101
105.903;0.490639
106.803;0.507869
107.425;0.509206
107.911;0.535604
108.35;0.551366
108.811;0.561604
109.639;0.515758
110.743;0.687687
106.795;39.4188
106.885;39.343
107.422;39.076
107.639;38.964
107.809;38.8824
108.271;38.7279
108.738;38.4243
109.199;38.1006
109.659;37.6242
110.423;36.7493
111.413;35.4672
111.874;34.8641
112.414;34.3522
113.336;33.6738
113.635;33.4611
113.773;33.3131
114.191;32.8706
114.842;32.0368
115.002;31.7618
100.729;1.31741
100.983;0.967678
101.097;0.796964
100.963;0.613747
100.781;0.497596
100.616;0.496264
100.523;0.848844
100.98;0.486794
101.452;0.838148
101.493;0.620335
101.514;0.470603
101.412;0.738109
100.59;0.585087
100.731;0.689777
101.577;0.515145
3.583;101.888
3.88716;101.434
4.16405;101.12
4.50829;100.807
4.73004;100.501
4.99262;100.033
5.19307;99.7249
125.092;212.067
2.82743;101.065
177.733;57.406
3.06703;104.96
108.587;108.406
4.10844;107.565
3.28324;107.814
3.54833;107.315
107.073;107.685
114.125;2.89554
114.156;2.80835
114.296;2.40119
114.579;1.85769
114.752;1.59904
114.969;1.35377
115.089;1.18039
115.25;1.00883
115.535;0.739307
115.786;0.458052
209.712;171.836
210.276;171.082
210.797;170.429
210.953;170.112
211.073;169.548
211.314;169.039
211.743;168.16
212.122;167.674
212.414;167.252
212.592;166.904
213.271;165.677
213.307;165.57
2.51864;100.552
105.567;111.268
2.75532;110.918
2.8574;110.721
3.03234;110.331
3.3541;109.922
3.51493;109.661
3.95368;109.188
4.01974;109.054
4.09252;108.855
4.17888;108.412
4.27162;108.09
108.964;110.608
109.487;109.586
109.846;108.872
110.074;108.14
110.203;107.755
110.373;107.506
110.729;106.813
111.252;105.668
111.598;105.005
112.066;104.32
112.628;103.197
113.043;102.368
113.406;101.867
3.48959;113.402
165.476;189.746
104.845;110.924
106.267;4.14347
1.83174;113.878
109.479;3.60534
111.527;111.079
216.853;176.039
217.287;175.161
217.356;174.908
217.457;174.514
217.82;173.234
218.011;172.107
218.079;171.779
218.3;171.287
218.424;171.048
218.494;170.728
218.506;170.518
218.594;170.266
3.89719;106.559
58.8704;92.1199
103.547;108.592
101.252;3.60763
1.46465;105.309
112.419;3.66409
112.592;3.3433
112.749;3.1886
112.961;3.00374
113.222;2.64529
107.098;111.773
109.83;4.89576
110.148;4.54133
110.416;4.16229
110.484;4.03503
110.606;3.85432
110.75;3.53715
2.26069;109.336
2.46074;108.993
2.63561;108.724
2.86603;108.278
107.907;109.258
108.265;108.336
108.634;107.653
108.659;107.58
108.753;107.381
108.85;106.952
109.463;3.18747
1.43936;102.177
51.093;218.572
109.72;107.629
9.42137;56.7114
111.857;0.743153
112.348;0.59861
112.879;0.722254
113.523;0.501622
114.051;0.45688
114.226;0.476245
114.293;0.521632
111.067;109.423
111.07;108.717
111.053;107.829
110.99;106.596
110.986;105.852
2.84175;113.149
2.85725;112.573
103.005;107.947
108.761;1.2394
110.762;110.213
0.985943;101.35
23.5099;64.6028
23.5502;63.4901
23.5005;62.8864
23.4701;62.4781
23.4066;62.1574
108.997;3.83666
108.94;3.4758
108.942;3.30506
109.038;2.69771
109.064;2.06815
109.081;1.83174
111.475;108.858
1.69061;101.847
1.71925;101.572
1.70019;101.063
103.054;112.199
2.436;110.558
100.472;1.55335
100.522;1.18172
100.57;1.06839
100.682;0.673534
100.587;0.484825
164.066;111.003
110.273;0.899289
110.264;0.760709
110.675;0.676951
2.92467;107.379
2.94255;107.214
3.21625;106.684
107.301;4.34157
107.354;3.95941
107.653;3.41624
107.809;3.19574
108.071;2.87075
108.257;2.58338
111.694;112.143
2.68716;110.737
110.534;107.932
111.302;106.634
112.039;105.85
112.755;104.966
113.808;103.624
114.171;103.067
114.477;102.371
114.876;101.671
115.326;100.773
115.443;100.224
115.62;99.4686
116.07;98.4013
116.656;97.2913
117.072;96.6688
117.534;96.0668
