0.960954;0
112.234;109.817
112.361;110.618
155.791;127.162
107.522;2.67263
107.489;3.07369
4.7479;100.413
109.183;111.664
180.412;64.8906
1.8497;114.52
102.843;108.033
2.31458;106.574
171.323;0.465005
3.64894;100.459
84.505;116.181
84.3899;116.606
84.1942;116.955
83.7244;117.533
111.62;1.92684
2.85566;108.226
220.905;83.6857
3.04569;104.322
132.986;32.2414
105.946;1.50063
103.158;108.375
102.551;108.905
111.015;121.989
104.206;108.011
214.54;76.3515
2.30068;112.316
104.714;3.20898
36.6028;79.7689
36.3562;79.9405
4.73549;112.856
106.305;2.05382
107.882;112.015
3.66039;113.198
124.637;74.4581
2.11624;114.014
149.052;174.006
3.00592;100.938
61.3203;192.076
103.828;108.791
3.18679;102.749
105.954;119.006
108.13;4.9157
2.49779;113.806
107.61;2.34343
107.328;2.46712
107.034;2.58071
106.626;2.6572
66.842;152.815
65.8298;153.125
65.3828;153.275
101.018;2.93089
100.807;2.97151
4.93947;100.376
124.184;46.6277
122.679;46.7463
121.611;46.8133
120.695;46.6503
0.734637;100.9
49.9151;66.3249
106.368;110.188
104.959;109.912
3.05754;101.405
104.84;112.053
2.47019;105.459
2.22659;105.301
43.0866;138.531
1.69297;103.523
102.527;110.406
108.767;2.77468
108.326;2.29072
162.407;106.191
161.717;104.966
3.51021;106.669
3.2034;106.054
110.167;108.43
110.286;2.76299
0.547846;108.022
0.473474;106.458
105.383;107.945
2.40913;100.469
2.12206;100.25
71.8278;53.3922
103.218;110.74
103.959;4.54644
103.563;4.30392
2.84615;110.249
38.107;162.414
112.026;3.07426
108.655;109.523
79.4799;2.73785
2.00902;103.629
1.73327;103.431
51.502;24.117
3.22133;99.993
190.446;64.7143
104.401;112.223
107.313;0.995279
4.83885;114.442
104.858;3.34229
106.197;111.996
114.546;2.02378
114.074;1.89908
113.515;1.68908
113.19;1.61614
1.79034;109.501
1.37378;109.403
0.992742;109.385
102.804;112.238
103.527;1.32696
103.353;1.30318
1.52183;112.969
89.362;206.396
88.3212;206.198
87.9343;206.017
111.25;109.778
110.135;109.207
19.0085;114.546
17.7228;113.496
4.32389;103.135
113.569;2.05588
109.847;107.718
108.853;106.772
107.836;105.865
3.95869;114.467
3.63617;114.155
111.33;107.627
110.895;107.181
110.4;2.41921
106.706;112.066
4.93393;113.292
4.80954;112.999
109.779;111.222
39.1611;170.074
102.112;4.33524
103.385;107.853
1.85195;113.695
1.67182;113.377
1.4052;113.102
105.747;111.933
1.57123;110.991
114.595;0.769425
177.586;88.8266
107.523;3.51174
4.41139;102.391
114.281;2.88056
106.945;108.709
3.92374;109.979
105.2;110.262
104.611;109.76
1.74038;100.589
107.847;111.839
3.51108;106.979
109.117;1.05702
3.22834;105.455
104.646;111.833
11.9134;163.255
3.9036;106.039
102.528;1.38924
104.973;109.081
2.08195;102.937
12.1236;204.322
11.6902;204.045
4.86842;112.902
109.288;108.84
4.47107;112.486
103.62;110.416
2.23408;107.853
1.83297;107.514
1.45082;107.202
1.13375;106.983
0.829604;106.787
104.938;110.401
3.20397;103.078
2.81062;102.703
2.73087;102.555
108.388;111.83
0.727049;103.699
107.282;107.615
1.36431;101.831
1.14235;101.58
0.832967;101.326
103.12;1.89951
0.797726;105.425
0.45197;104.607
0.605835;104.014
103.874;111.067
109.252;4.12235
108.37;108.92
159.687;2.47597
159.081;2.31607
104.195;112.25
1.15875;108.15
47.61;179.23
46.9202;178.992
105.027;108.781
106.301;4.37491
201.906;9.25981
107.584;0.901733
22.8399;202.373
21.2379;202.096
111.85;111.253
110.874;111.204
104.006;3.68575
103.465;3.52971
103.167;3.488
109.934;108.746
4.60148;104.934
4.33149;104.899
