1.19416;0
103.918;110.17
117.726;206.229
110.464;1.92961
3.40309;101.489
110.472;109.952
149.808;208.521
3.50293;113.585
3.57686;113.921
3.62135;114.471
104.445;107.82
104.277;108.416
103.928;108.979
103.745;109.236
103.277;109.971
102.29;110.575
101.771;110.862
101.302;111.102
100.592;111.376
99.7766;111.391
98.7133;111.231
97.7954;110.974
96.8474;110.55
96.2892;110.106
95.2678;109.444
94.6657;108.826
94.4159;108.517
93.8049;107.434
93.6912;107.218
93.5113;106.936
92.9758;105.998
92.6358;105.332
92.44;104.593
92.3485;104.16
92.3824;103.876
1.06445;105.366
1.11136;105.075
44.7006;92.8129
45.0221;92.1314
45.4728;91.0876
45.5538;90.6373
45.5772;90.4462
45.618;90.314
45.7007;90.0537
45.7129;89.8164
45.6886;89.7106
45.6572;89.4725
45.5227;89.1316
45.4688;88.6421
45.3419;88.2363
45.3342;88.0909
45.3139;87.678
45.3404;87.2736
45.4341;86.7899
45.5057;86.4915
3.03312;100.042
3.03265;99.8444
3.12644;99.4455
3.15241;99.273
3.24972;98.6406
3.28146;98.0157
3.35371;97.4853
3.35481;97.3691
3.2893;97.1349
3.26908;97.0916
3.21346;96.9081
3.17529;96.5694
93.2353;214.723
3.11246;114.394
3.0988;114.088
3.12674;113.686
3.10129;113.362
3.09436;113.178
212.507;113.751
0.757228;101.191
117.556;52.4284
117.502;51.9565
117.533;51.1647
117.523;51.0333
117.415;50.7459
117.357;49.7285
117.293;49.3599
117.213;49.1659
117.125;48.845
117;48.4784
116.459;47.6454
116.161;46.9584
116.108;46.6229
115.977;46.1119
115.924;45.8818
115.851;45.6546
113.297;4.31259
113.253;4.18895
102.778;111.684
38.0179;71.5961
9.89514;71.1378
9.45962;70.5065
9.38229;70.3305
9.16845;69.8789
1.1832;114.923
0.892648;114.394
0.675283;114.139
0.56521;114.002
0.466338;113.878
0.457462;113.087
0.549349;111.867
111.8;0.751281
141.419;65.0359
140.766;63.9201
140.597;63.6314
140.255;63.1115
140.145;62.9477
139.418;62.278
138.652;61.7242
137.879;61.1391
137.458;60.6786
137.202;60.3764
2.23243;109.165
114.526;4.72294
107.753;107.6
2.05644;114.886
141.272;121.995
