0.743837;0
110.487;109.786
194.641;59.7169
106.367;3.09961
3.74995;108.279
102.588;111.482
4.7165;112.224
4.77599;112.73
4.67686;113.299
4.61438;113.597
4.36038;114.103
105.734;108.968
105.176;109.524
104.714;109.986
103.857;110.394
102.909;110.887
101.598;111.211
100.764;111.319
100.13;111.209
99.4723;111.142
98.9398;111.071
97.793;110.582
96.9226;110.255
96.4798;109.987
95.7437;108.874
95.0646;108.242
94.4468;107.615
93.5849;106.058
93.0871;104.831
92.6716;103.959
92.2028;102.899
91.8043;102.284
91.2328;101.656
90.3509;100.826
89.7785;100.5
89.1353;99.8923
88.2863;98.9306
87.2205;97.9834
86.0305;97.187
85.3385;96.744
84.5668;96.3056
83.7669;95.9444
82.7283;94.9088
81.7818;93.4837
81.6195;93.1189
81.4274;92.7807
0.84113;109.612
0.575775;109.132
36.9364;74.383
36.6975;73.5903
36.6173;72.5932
36.487;71.6742
36.4352;70.7582
36.4496;70.5596
36.4775;70.2951
36.7255;69.245
37.0296;68.3728
37.1979;67.9152
37.2937;67.6043
37.3373;67.2215
37.3205;66.9314
37.1381;65.6547
37.1753;64.6323
37.1449;63.807
36.883;62.7933
36.8549;62.5336
36.8078;61.5335
36.6519;61.0238
36.6483;60.6645
36.7222;59.6329
37.0896;58.1438
37.0808;56.8466
36.9737;55.5821
36.8053;55.1003
36.5453;54.0558
36.1929;53.3084
36.0102;52.9957
35.9283;52.7773
1.49397;104.726
1.31051;104.13
1.05246;103.737
0.819567;103.355
0.609989;103.103
0.71184;101.919
0.6478;101.051
188.577;148.573
4.69288;104.913
220.419;162.746
2.01148;106.642
175.608;33.457
105.467;109.224
104.375;108.52
211.046;70.2473
83.4335;24.1001
102.475;2.47623
102.417;2.41281
102.316;2.30346
102.02;2.01146
101.858;1.91056
101.522;1.52124
101.29;1.22514
101.101;0.963146
100.889;0.583773
100.928;0.615228
100.654;0.564956
64.711;32.358
64.6759;31.9611
64.7951;31.3802
64.8267;30.862
64.8043;30.6863
64.8922;30.2061
65.0907;29.3017
65.674;28.1879
66.0684;26.6024
66.2174;25.3197
66.2478;25.1807
66.4213;24.1425
66.789;22.6593
67.3025;21.3518
67.5641;20.0605
67.8668;19.099
68.1436;18.0639
68.3064;17.5826
68.7824;16.7213
69.0741;16.3235
69.572;15.6279
70.0906;14.6188
70.5944;13.9806
70.7932;13.7283
71.4539;13.0611
72.1855;12.4613
72.5917;12.0944
72.9343;11.6345
73.43;11.3204
3.78438;102.596
101.759;2.91429
112.168;111.58
198.548;115.579
1.02046;104.6
197.192;98.5951
3.09159;106.861
150.322;133.392
107.781;0.639428
2.1753;106.893
110.993;1.61648
111.28;1.38331
111.483;1.13018
111.609;0.94808
111.693;0.618698
111.839;0.55871
112.133;0.574083
112.464;0.712325
113.906;0.896444
114.239;0.626002
115.913;0.798566
116.073;0.615286
116.933;0.476468
117.72;0.502225
200.07;196.256
4.37846;110.702
220.378;62.7491
103.683;111.437
1.94197;101.027
105.156;112.064
105.577;111.712
106.213;111.158
106.838;110.654
